Course,COVID Impact,First Generation,Gender,Race/Ethnicity,Grade,Semester
Calc1,pre,Y,Male,White,A+,2018_Fall
Calc1,pre,Y,Male,White,A,2018_Fall
Calc1,pre,Y,Male,White,A+,2018_Fall
Calc1,pre,Y,Male,White,B-,2018_Fall
Calc1,pre,Y,Male,White,B-,2018_Fall
Calc1,pre,Y,Male,White,B,2018_Fall
Calc1,pre,Y,Male,White,C+,2018_Fall
Calc1,pre,Y,Male,White,B,2018_Fall
Calc1,pre,Y,Male,White,A,2018_Fall
Calc1,pre,Y,Male,White,B,2018_Fall
Calc1,pre,Y,Male,White,A,2018_Fall
Calc1,pre,Y,Male,White,W,2018_Fall
Calc1,pre,Y,Male,White,F,2018_Fall
Calc1,pre,Y,Male,White,B+,2018_Fall
Calc1,pre,Y,Male,White,C,2018_Fall
Calc1,pre,Y,Male,White,W,2018_Fall
Calc1,pre,Y,Male,White,A,2018_Fall
Calc1,pre,Y,Male,White,C,2018_Fall
Calc1,pre,Y,Male,White,B-,2018_Fall
Calc1,pre,Y,Male,White,F,2018_Fall
Calc1,pre,Y,Male,White,A-,2018_Fall
Calc1,pre,Y,Male,White,W,2018_Fall
Calc1,pre,Y,Male,White,A,2018_Fall
Calc1,pre,Y,Male,White,C+,2018_Fall
Calc1,pre,Y,Male,White,A-,2018_Fall
Calc1,pre,Y,Male,White,C,2018_Fall
Calc1,pre,Y,Male,White,C,2018_Fall
Calc1,pre,Y,Male,White,F,2018_Fall
Calc1,pre,Y,Male,White,B-,2018_Fall
Calc1,pre,Y,Male,White,F,2018_Fall
Calc1,pre,Y,Male,White,B,2018_Fall
Calc1,pre,Y,Male,White,B-,2018_Fall
Calc1,pre,Y,Male,White,A+,2018_Fall
Calc1,pre,N,Female,Asian,B+,2019 Spring
Calc1,pre,N,Female,Asian,C+,2019 Spring
Calc1,pre,N,Female,Asian,A,2019 Spring
Calc1,pre,N,Female,Asian,A,2019 Spring
Calc1,pre,N,Female,Asian,C,2019 Spring
Calc1,pre,N,Female,Asian,A+,2019 Spring
Calc1,pre,N,Female,Black or African American,C,2019 Spring
Calc1,pre,N,Female,Black or African American,B,2019 Spring
Calc1,pre,N,Female,Black or African American,B,2019 Spring
Calc1,pre,N,Female,Black or African American,C+,2019 Spring
Calc1,pre,N,Female,Hispanic,A,2019 Spring
Calc1,pre,N,Female,Hispanic,A,2019 Spring
Calc1,pre,N,Female,Hispanic,D-,2019 Spring
Calc1,pre,N,Female,Hispanic,A+,2019 Spring
Calc1,pre,N,Female,Hispanic,F,2019 Spring
Calc1,pre,N,Female,Hispanic,D+,2019 Spring
Calc1,pre,N,Female,Hispanic,C-,2019 Spring
Calc1,pre,N,Female,Hispanic,D,2019 Spring
Calc1,pre,N,Female,Hispanic,B,2019 Spring
Calc1,pre,N,Female,Hispanic,D+,2019 Spring
Calc1,pre,N,Female,Hispanic,A,2019 Spring
Calc1,pre,N,Female,Hispanic,D,2019 Spring
Calc1,pre,N,Female,Hispanic,D,2019 Spring
Calc1,pre,N,Female,Hispanic,B,2019 Spring
Calc1,pre,N,Female,Hispanic,B,2019 Spring
Calc1,pre,N,Female,Hispanic,A,2019 Spring
Calc1,pre,N,Female,Hispanic,A+,2019 Spring
Calc1,pre,N,Female,Hispanic,D-,2019 Spring
Calc1,pre,N,Female,Hispanic,B-,2019 Spring
Calc1,pre,N,Female,Hispanic,A,2019 Spring
Calc1,pre,N,Female,Two or more races,W,2019 Spring
Calc1,pre,N,Female,Two or more races,F,2019 Spring
Calc1,pre,N,Female,Two or more races,A-,2019 Spring
Calc1,pre,N,Female,U.S. Nonresident,B,2019 Spring
Calc1,pre,N,Female,U.S. Nonresident,B+,2019 Spring
Calc1,pre,N,Female,U.S. Nonresident,A+,2019 Spring
Calc1,pre,N,Female,U.S. Nonresident,A-,2019 Spring
Calc1,pre,N,Female,U.S. Nonresident,C,2019 Spring
Calc1,pre,N,Female,U.S. Nonresident,A,2019 Spring
Calc1,pre,N,Female,U.S. Nonresident,A,2019 Spring
Calc1,pre,N,Female,U.S. Nonresident,C,2019 Spring
Calc1,pre,N,Female,U.S. Nonresident,B,2019 Spring
Calc1,pre,N,Female,U.S. Nonresident,A,2019 Spring
Calc1,pre,N,Female,U.S. Nonresident,C,2019 Spring
Calc1,pre,N,Female,U.S. Nonresident,A+,2019 Spring
Calc1,pre,N,Female,Unknown race and ethnicity,C+,2019 Spring
Calc1,pre,N,Female,Unknown race and ethnicity,C,2019 Spring
Calc1,pre,N,Female,Unknown race and ethnicity,C,2019 Spring
Calc1,pre,N,Female,White,B,2019 Spring
Calc1,pre,N,Female,White,A,2019 Spring
Calc1,pre,N,Female,White,D,2019 Spring
Calc1,pre,N,Female,White,B,2019 Spring
Calc1,pre,N,Female,White,F,2019 Spring
Calc1,pre,N,Female,White,B-,2019 Spring
Calc1,pre,N,Female,White,A+,2019 Spring
Calc1,pre,N,Female,White,D,2019 Spring
Calc1,pre,N,Female,White,C,2019 Spring
Calc1,pre,N,Female,White,B+,2019 Spring
Calc1,pre,N,Female,White,A,2019 Spring
Calc1,pre,N,Female,White,D,2019 Spring
Calc1,pre,N,Female,White,B,2019 Spring
Calc1,pre,N,Female,White,B-,2019 Spring
Calc1,pre,N,Female,White,W,2019 Spring
Calc1,pre,N,Female,White,A,2019 Spring
Calc1,pre,N,Female,White,B-,2019 Spring
Calc1,pre,N,Female,White,W,2019 Spring
Calc1,pre,N,Female,White,A-,2019 Spring
Calc1,pre,N,Female,White,B-,2019 Spring
Calc1,pre,N,Female,White,A,2019 Spring
Calc1,pre,N,Female,White,D+,2019 Spring
Calc1,pre,N,Female,White,A+,2019 Spring
Calc1,pre,N,Female,White,B+,2019 Spring
Calc1,pre,N,Female,White,A,2019 Spring
Calc1,pre,N,Female,White,B+,2019 Spring
Calc1,pre,N,Female,White,B-,2019 Spring
Calc1,pre,N,Female,White,C+,2019 Spring
Calc1,pre,N,Female,White,F,2019 Spring
Calc1,pre,N,Female,White,C,2019 Spring
Calc1,pre,N,Female,White,C+,2019 Spring
Calc1,pre,N,Female,White,C+,2019 Spring
Calc1,pre,N,Female,White,A,2019 Spring
Calc1,pre,N,Female,White,F,2019 Spring
Calc1,pre,N,Female,White,B+,2019 Spring
Calc1,pre,N,Female,White,C+,2019 Spring
Calc1,pre,N,Female,White,A+,2019 Spring
Calc1,pre,N,Female,White,B-,2019 Spring
Calc1,pre,N,Female,White,A-,2019 Spring
Calc1,pre,N,Female,White,F,2019 Spring
Calc1,pre,N,Female,White,C,2019 Spring
Calc1,pre,N,Female,White,A+,2019 Spring
Calc1,pre,N,Female,White,A-,2019 Spring
Calc1,pre,N,Female,White,D,2019 Spring
Calc1,pre,N,Female,White,F,2019 Spring
Calc1,pre,N,Female,White,B,2019 Spring
Calc1,pre,N,Female,White,C+,2019 Spring
Calc1,pre,N,Female,White,C+,2019 Spring
Calc1,pre,N,Female,White,B+,2019 Spring
Calc1,pre,N,Female,White,B,2019 Spring
Calc1,pre,N,Female,White,A,2019 Spring
Calc1,pre,N,Female,White,F,2019 Spring
Calc1,pre,N,Female,White,A,2019 Spring
Calc1,pre,N,Female,White,B,2019 Spring
Calc1,pre,N,Female,White,W,2019 Spring
Calc1,pre,N,Female,White,W,2019 Spring
Calc1,pre,N,Female,White,B+,2019 Spring
Calc1,pre,N,Female,White,D-,2019 Spring
Calc1,pre,N,Female,White,D-,2019 Spring
Calc1,pre,N,Female,White,A+,2019 Spring
Calc1,pre,N,Female,White,D+,2019 Spring
Calc1,pre,N,Female,White,F,2019 Spring
Calc1,pre,N,Female,White,B+,2019 Spring
Calc1,pre,N,Female,White,W,2019 Spring
Calc1,pre,N,Female,White,C,2019 Spring
Calc1,pre,N,Female,White,F,2019 Spring
Calc1,pre,N,Female,White,A+,2019 Spring
Calc1,pre,N,Female,White,F,2019 Spring
Calc1,pre,N,Female,White,B,2019 Spring
Calc1,pre,N,Female,White,A,2019 Spring
Calc1,pre,N,Female,White,A+,2019 Spring
Calc1,pre,N,Female,White,A,2019 Spring
Calc1,pre,N,Female,White,B-,2019 Spring
Calc1,pre,N,Female,White,B-,2019 Spring
Calc1,pre,N,Female,White,B,2019 Spring
Calc1,pre,N,Female,White,D,2019 Spring
Calc1,pre,N,Female,White,B-,2019 Spring
Calc1,pre,N,Female,White,B,2019 Spring
Calc1,pre,N,Female,White,A-,2019 Spring
Calc1,pre,N,Female,White,F,2019 Spring
Calc1,pre,N,Female,White,B+,2019 Spring
Calc1,pre,N,Female,White,B,2019 Spring
Calc1,pre,N,Female,White,A,2019 Spring
Calc1,pre,N,Female,White,C,2019 Spring
Calc1,pre,N,Female,White,A,2019 Spring
Calc1,pre,N,Female,White,B-,2019 Spring
Calc1,pre,N,Female,White,B+,2019 Spring
Calc1,pre,N,Female,White,A,2019 Spring
Calc1,pre,N,Female,White,B,2019 Spring
Calc1,pre,N,Female,White,C+,2019 Spring
Calc1,pre,N,Female,White,B,2019 Spring
Calc1,pre,N,Female,White,A-,2019 Spring
Calc1,pre,N,Female,White,A-,2019 Spring
Calc1,pre,N,Female,White,C,2019 Spring
Calc1,pre,N,Female,White,B,2019 Spring
Calc1,pre,N,Female,White,B+,2019 Spring
Calc1,pre,N,Female,White,C,2019 Spring
Calc1,pre,N,Female,White,C+,2019 Spring
Calc1,pre,N,Female,White,C+,2019 Spring
Calc1,pre,N,Female,White,C,2019 Spring
Calc1,pre,N,Female,White,C+,2019 Spring
Calc1,pre,N,Female,White,A,2019 Spring
Calc1,pre,N,Female,White,A,2019 Spring
Calc1,pre,N,Female,White,C+,2019 Spring
Calc1,pre,N,Female,White,B,2019 Spring
Calc1,pre,N,Female,White,B,2019 Spring
Calc1,pre,N,Female,White,A+,2019 Spring
Calc1,pre,N,Female,White,C,2019 Spring
Calc1,pre,N,Female,White,B,2019 Spring
Calc1,pre,N,Male,Asian,C,2019 Spring
Calc1,pre,N,Male,Asian,C,2019 Spring
Calc1,pre,N,Male,Asian,B,2019 Spring
Calc1,pre,N,Male,Asian,C+,2019 Spring
Calc1,pre,N,Male,Black or African American,C-,2019 Spring
Calc1,pre,N,Male,Black or African American,D+,2019 Spring
Calc1,pre,N,Male,Black or African American,C,2019 Spring
Calc1,pre,N,Male,Black or African American,W,2019 Spring
Calc1,pre,N,Male,Black or African American,B,2019 Spring
Calc1,pre,N,Male,Black or African American,F,2019 Spring
Calc1,pre,N,Male,Hispanic,C,2019 Spring
Calc1,pre,N,Male,Hispanic,F,2019 Spring
Calc1,pre,N,Male,Hispanic,F,2019 Spring
Calc1,pre,N,Male,Hispanic,C,2019 Spring
Calc1,pre,N,Male,Hispanic,A-,2019 Spring
Calc1,pre,N,Male,Hispanic,A,2019 Spring
Calc1,pre,N,Male,Hispanic,W,2019 Spring
Calc1,pre,N,Male,Hispanic,D,2019 Spring
Calc1,pre,N,Male,Hispanic,W,2019 Spring
Calc1,pre,N,Male,Hispanic,A+,2019 Spring
Calc1,pre,N,Male,Hispanic,C,2019 Spring
Calc1,pre,N,Male,Hispanic,B,2019 Spring
Calc1,pre,N,Male,Hispanic,C-,2019 Spring
Calc1,pre,N,Male,Hispanic,C,2019 Spring
Calc1,pre,N,Male,Hispanic,C+,2019 Spring
Calc1,pre,N,Male,Hispanic,B+,2019 Spring
Calc1,pre,N,Male,Hispanic,F,2019 Spring
Calc1,pre,N,Male,Hispanic,A+,2019 Spring
Calc1,pre,N,Male,Hispanic,A+,2019 Spring
Calc1,pre,N,Male,Hispanic,C,2019 Spring
Calc1,pre,N,Male,Two or more races,D-,2019 Spring
Calc1,pre,N,Male,Two or more races,A-,2019 Spring
Calc1,pre,N,Male,Two or more races,C,2019 Spring
Calc1,pre,N,Male,Two or more races,B-,2019 Spring
Calc1,pre,N,Male,Two or more races,D,2019 Spring
Calc1,pre,N,Male,Two or more races,C,2019 Spring
Calc1,pre,N,Male,U.S. Nonresident,A,2019 Spring
Calc1,pre,N,Male,U.S. Nonresident,A-,2019 Spring
Calc1,pre,N,Male,U.S. Nonresident,B+,2019 Spring
Calc1,pre,N,Male,U.S. Nonresident,A,2019 Spring
Calc1,pre,N,Male,U.S. Nonresident,B+,2019 Spring
Calc1,pre,N,Male,U.S. Nonresident,B-,2019 Spring
Calc1,pre,N,Male,U.S. Nonresident,A+,2019 Spring
Calc1,pre,N,Male,U.S. Nonresident,A,2019 Spring
Calc1,pre,N,Male,U.S. Nonresident,D,2019 Spring
Calc1,pre,N,Male,White,C,2019 Spring
Calc1,pre,N,Male,White,W,2019 Spring
Calc1,pre,N,Male,White,A,2019 Spring
Calc1,pre,N,Male,White,F,2019 Spring
Calc1,pre,N,Male,White,B,2019 Spring
Calc1,pre,N,Male,White,A,2019 Spring
Calc1,pre,N,Male,White,B,2019 Spring
Calc1,pre,N,Male,White,F,2019 Spring
Calc1,pre,N,Male,White,W,2019 Spring
Calc1,pre,N,Male,White,A+,2019 Spring
Calc1,pre,N,Male,White,A-,2019 Spring
Calc1,pre,N,Male,White,F,2019 Spring
Calc1,pre,N,Male,White,W,2019 Spring
Calc1,pre,N,Male,White,A,2019 Spring
Calc1,pre,N,Male,White,D+,2019 Spring
Calc1,pre,N,Male,White,B-,2019 Spring
Calc1,pre,N,Male,White,A,2019 Spring
Calc1,pre,N,Male,White,A+,2019 Spring
Calc1,pre,N,Male,White,A,2019 Spring
Calc1,pre,N,Male,White,B,2019 Spring
Calc1,pre,N,Male,White,A-,2019 Spring
Calc1,pre,N,Male,White,B,2019 Spring
Calc1,pre,N,Male,White,F,2019 Spring
Calc1,pre,N,Male,White,B,2019 Spring
Calc1,pre,N,Male,White,D+,2019 Spring
Calc1,pre,N,Male,White,D+,2019 Spring
Calc1,pre,N,Male,White,A+,2019 Spring
Calc1,pre,N,Male,White,C,2019 Spring
Calc1,pre,N,Male,White,C,2019 Spring
Calc1,pre,N,Male,White,C,2019 Spring
Calc1,pre,N,Male,White,C,2019 Spring
Calc1,pre,N,Male,White,F,2019 Spring
Calc1,pre,N,Male,White,A-,2019 Spring
Calc1,pre,N,Male,White,B-,2019 Spring
Calc1,pre,N,Male,White,B,2019 Spring
Calc1,pre,N,Male,White,A+,2019 Spring
Calc1,pre,N,Male,White,W,2019 Spring
Calc1,pre,N,Male,White,A-,2019 Spring
Calc1,pre,N,Male,White,A,2019 Spring
Calc1,pre,N,Male,White,A-,2019 Spring
Calc1,pre,N,Male,White,F,2019 Spring
Calc1,pre,N,Male,White,B-,2019 Spring
Calc1,pre,N,Male,White,C+,2019 Spring
Calc1,pre,N,Male,White,B,2019 Spring
Calc1,pre,N,Male,White,W,2019 Spring
Calc1,pre,N,Male,White,A,2019 Spring
Calc1,pre,N,Male,White,B-,2019 Spring
Calc1,pre,N,Male,White,A+,2019 Spring
Calc1,pre,N,Male,White,B-,2019 Spring
Calc1,pre,N,Male,White,A,2019 Spring
Calc1,pre,N,Male,White,B+,2019 Spring
Calc1,pre,N,Male,White,B,2019 Spring
Calc1,pre,N,Male,White,A,2019 Spring
Calc1,pre,N,Male,White,B+,2019 Spring
Calc1,pre,N,Male,White,A+,2019 Spring
Calc1,pre,N,Male,White,C,2019 Spring
Calc1,pre,N,Male,White,D+,2019 Spring
Calc1,pre,N,Male,White,B,2019 Spring
Calc1,pre,N,Male,White,A,2019 Spring
Calc1,pre,N,Male,White,C,2019 Spring
Calc1,pre,N,Male,White,A+,2019 Spring
Calc1,pre,N,Male,White,C,2019 Spring
Calc1,pre,N,Male,White,A+,2019 Spring
Calc1,pre,N,Male,White,C+,2019 Spring
Calc1,pre,N,Male,White,C+,2019 Spring
Calc1,pre,N,Male,White,D,2019 Spring
Calc1,pre,N,Male,White,C,2019 Spring
Calc1,pre,N,Male,White,A+,2019 Spring
Calc1,pre,N,Male,White,A,2019 Spring
Calc1,pre,N,Male,White,A,2019 Spring
Calc1,pre,N,Male,White,B+,2019 Spring
Calc1,pre,N,Male,White,C-,2019 Spring
Calc1,pre,N,Male,White,B+,2019 Spring
Calc1,pre,N,Male,White,W,2019 Spring
Calc1,pre,N,Male,White,B,2019 Spring
Calc1,pre,N,Male,White,F,2019 Spring
Calc1,pre,N,Male,White,A,2019 Spring
Calc1,pre,N,Male,White,A-,2019 Spring
Calc1,pre,N,Male,White,C+,2019 Spring
Calc1,pre,N,Male,White,B+,2019 Spring
Calc1,pre,N,Male,White,A+,2019 Spring
Calc1,pre,N,Male,White,B-,2019 Spring
Calc1,pre,N,Male,White,B+,2019 Spring
Calc1,pre,N,Male,White,A-,2019 Spring
Calc1,pre,N,Male,White,A-,2019 Spring
Calc1,pre,N,Male,White,F,2019 Spring
Calc1,pre,N,Male,White,B,2019 Spring
Calc1,pre,N,Male,White,B+,2019 Spring
Calc1,pre,N,Male,White,C,2019 Spring
Calc1,pre,N,Male,White,B,2019 Spring
Calc1,pre,N,Male,White,B,2019 Spring
Calc1,pre,N,Male,White,F,2019 Spring
Calc1,pre,N,Male,White,B,2019 Spring
Calc1,pre,N,Male,White,D-,2019 Spring
Calc1,pre,N,Male,White,A,2019 Spring
Calc1,pre,N,Male,White,B-,2019 Spring
Calc1,pre,N,Male,White,A,2019 Spring
Calc1,pre,N,Male,White,W,2019 Spring
Calc1,pre,N,Male,White,C,2019 Spring
Calc1,pre,N,Male,White,A+,2019 Spring
Calc1,pre,N,Male,White,A+,2019 Spring
Calc1,pre,N,Male,White,C+,2019 Spring
Calc1,pre,N,Male,White,C,2019 Spring
Calc1,pre,N,Male,White,W,2019 Spring
Calc1,pre,N,Male,White,A+,2019 Spring
Calc1,pre,N,Male,White,A,2019 Spring
Calc1,pre,N,Male,White,B,2019 Spring
Calc1,pre,N,Male,White,A,2019 Spring
Calc1,pre,N,Male,White,F,2019 Spring
Calc1,pre,N,Male,White,F,2019 Spring
Calc1,pre,N,Male,White,F,2019 Spring
Calc1,pre,N,Male,White,B-,2019 Spring
Calc1,pre,N,Male,White,C,2019 Spring
Calc1,pre,N,Male,White,A+,2019 Spring
Calc1,pre,N,Male,White,F,2019 Spring
Calc1,pre,N,Male,White,D,2019 Spring
Calc1,pre,N,Male,White,C,2019 Spring
Calc1,pre,N,Male,White,C+,2019 Spring
Calc1,pre,N,Male,White,B-,2019 Spring
Calc1,pre,N,Male,White,A+,2019 Spring
Calc1,pre,N,Male,White,C+,2019 Spring
Calc1,pre,N,Male,White,F,2019 Spring
Calc1,pre,N,Male,White,A-,2019 Spring
Calc1,pre,N,Male,White,A+,2019 Spring
Calc1,pre,N,Male,White,A-,2019 Spring
Calc1,pre,N,Male,White,B,2019 Spring
Calc1,pre,N,Male,White,A,2019 Spring
Calc1,pre,N,Male,White,C-,2019 Spring
Calc1,pre,N,Male,White,B,2019 Spring
Calc1,pre,N,Male,White,D-,2019 Spring
Calc1,pre,N,Male,White,A+,2019 Spring
Calc1,pre,N,Male,White,W,2019 Spring
Calc1,pre,N,Male,White,A,2019 Spring
Calc1,pre,N,Male,White,D,2019 Spring
Calc1,pre,N,Male,White,D-,2019 Spring
Calc1,pre,N,Male,White,B-,2019 Spring
Calc1,pre,N,Male,White,A,2019 Spring
Calc1,pre,N,Male,White,B-,2019 Spring
Calc1,pre,N,Male,White,B+,2019 Spring
Calc1,pre,N,Male,White,C+,2019 Spring
Calc1,pre,N,Male,White,C,2019 Spring
Calc1,pre,Y,Female,Asian,F,2019 Spring
Calc1,pre,Y,Female,Black or African American,W,2019 Spring
Calc1,pre,Y,Female,Hispanic,B+,2019 Spring
Calc1,pre,Y,Female,Hispanic,D-,2019 Spring
Calc1,pre,Y,Female,Hispanic,C+,2019 Spring
Calc1,pre,Y,Female,Hispanic,C-,2019 Spring
Calc1,pre,Y,Female,Two or more races,C-,2019 Spring
Calc1,pre,Y,Female,Two or more races,C+,2019 Spring
Calc1,pre,Y,Female,Two or more races,D,2019 Spring
Calc1,pre,Y,Female,U.S. Nonresident,C,2019 Spring
Calc1,pre,Y,Female,U.S. Nonresident,A,2019 Spring
Calc1,pre,Y,Female,U.S. Nonresident,C-,2019 Spring
Calc1,pre,Y,Female,U.S. Nonresident,A+,2019 Spring
Calc1,pre,Y,Female,U.S. Nonresident,A-,2019 Spring
Calc1,pre,Y,Female,U.S. Nonresident,A,2019 Spring
Calc1,pre,Y,Female,Unknown race and ethnicity,W,2019 Spring
Calc1,pre,Y,Female,White,B,2019 Spring
Calc1,pre,Y,Female,White,C,2019 Spring
Calc1,pre,Y,Female,White,C,2019 Spring
Calc1,pre,Y,Female,White,A,2019 Spring
Calc1,pre,Y,Female,White,C,2019 Spring
Calc1,pre,Y,Female,White,W,2019 Spring
Calc1,pre,Y,Female,White,A-,2019 Spring
Calc1,pre,Y,Female,White,A,2019 Spring
Calc1,pre,Y,Female,White,F,2019 Spring
Calc1,pre,Y,Female,White,F,2019 Spring
Calc1,pre,Y,Female,White,A-,2019 Spring
Calc1,pre,Y,Female,White,C-,2019 Spring
Calc1,pre,Y,Female,White,C,2019 Spring
Calc1,pre,Y,Female,White,B+,2019 Spring
Calc1,pre,Y,Female,White,W,2019 Spring
Calc1,pre,Y,Female,White,B+,2019 Spring
Calc1,pre,Y,Female,White,A,2019 Spring
Calc1,pre,Y,Female,White,D,2019 Spring
Calc1,pre,Y,Female,White,B,2019 Spring
Calc1,pre,Y,Female,White,A-,2019 Spring
Calc1,pre,Y,Female,White,C+,2019 Spring
Calc1,pre,Y,Female,White,W,2019 Spring
Calc1,pre,Y,Female,White,W,2019 Spring
Calc1,pre,Y,Female,White,D,2019 Spring
Calc1,pre,Y,Female,White,A+,2019 Spring
Calc1,pre,Y,Female,White,C-,2019 Spring
Calc1,pre,Y,Female,White,A,2019 Spring
Calc1,pre,Y,Female,White,F,2019 Spring
Calc1,pre,Y,Female,White,A+,2019 Spring
Calc1,pre,Y,Female,White,C,2019 Spring
Calc1,pre,Y,Female,White,W,2019 Spring
Calc1,pre,Y,Female,White,D,2019 Spring
Calc1,pre,Y,Female,White,C,2019 Spring
Calc1,pre,Y,Female,White,D+,2019 Spring
Calc1,pre,Y,Female,White,A+,2019 Spring
Calc1,pre,Y,Female,White,C+,2019 Spring
Calc1,pre,Y,Male,Asian,C,2019 Spring
Calc1,pre,Y,Male,Asian,D,2019 Spring
Calc1,pre,Y,Male,Asian,B+,2019 Spring
Calc1,pre,Y,Male,Black or African American,W,2019 Spring
Calc1,pre,Y,Male,Black or African American,C,2019 Spring
Calc1,pre,Y,Male,Hispanic,C+,2019 Spring
Calc1,pre,Y,Male,Hispanic,A+,2019 Spring
Calc1,pre,Y,Male,Hispanic,W,2019 Spring
Calc1,pre,Y,Male,U.S. Nonresident,B,2019 Spring
Calc1,pre,Y,Male,U.S. Nonresident,A-,2019 Spring
Calc1,pre,Y,Male,U.S. Nonresident,B,2019 Spring
Calc1,pre,Y,Male,U.S. Nonresident,B,2019 Spring
Calc1,pre,Y,Male,White,B+,2019 Spring
Calc1,pre,Y,Male,White,F,2019 Spring
Calc1,pre,Y,Male,White,C-,2019 Spring
Calc1,pre,Y,Male,White,D,2019 Spring
Calc1,pre,Y,Male,White,A+,2019 Spring
Calc1,pre,Y,Male,White,B-,2019 Spring
Calc1,pre,Y,Male,White,C-,2019 Spring
Calc1,pre,Y,Male,White,A+,2019 Spring
Calc1,pre,Y,Male,White,C+,2019 Spring
Calc1,pre,Y,Male,White,D+,2019 Spring
Calc1,pre,Y,Male,White,C+,2019 Spring
Calc1,pre,Y,Male,White,F,2019 Spring
Calc1,pre,Y,Male,White,B,2019 Spring
Calc1,pre,Y,Male,White,A,2019 Spring
Calc1,pre,Y,Male,White,A-,2019 Spring
Calc1,pre,Y,Male,White,F,2019 Spring
Calc1,pre,Y,Male,White,W,2019 Spring
Calc1,pre,Y,Male,White,D+,2019 Spring
Calc1,pre,Y,Male,White,D,2019 Spring
Calc1,pre,Y,Male,White,B,2019 Spring
Calc1,pre,Y,Male,White,F,2019 Spring
Calc1,pre,Y,Male,White,C+,2019 Spring
Calc1,pre,Y,Male,White,A-,2019 Spring
Calc1,pre,Y,Male,White,A-,2019 Spring
Calc1,pre,Y,Male,White,B-,2019 Spring
Calc1,pre,Y,Male,White,D+,2019 Spring
Calc1,pre,Y,Male,White,C,2019 Spring
Calc1,pre,Y,Male,White,A,2019 Spring
Calc1,pre,Y,Male,White,C+,2019 Spring
Calc1,pre,Y,Male,White,W,2019 Spring
Calc1,pre,Y,Male,White,D-,2019 Spring
Calc1,pre,Y,Male,White,D+,2019 Spring
Calc1,pre,Y,Male,White,C,2019 Spring
Calc1,pre,Y,Male,White,F,2019 Spring
Calc1,pre,Y,Male,White,B+,2019 Spring
Calc1,pre,Y,Male,White,C,2019 Spring
Calc1,pre,Y,Male,White,W,2019 Spring
Calc1,pre,Y,Male,White,W,2019 Spring
Calc1,pre,Y,Male,White,W,2019 Spring
Calc1,pre,Y,Male,White,B+,2019 Spring
Calc1,pre,Y,Male,White,B,2019 Spring
Calc1,pre,Y,Male,White,A-,2019 Spring
Calc1,pre,Y,Male,White,F,2019 Spring
Calc1,pre,Y,Male,White,F,2019 Spring
Calc1,pre,Y,Male,White,C,2019 Spring
Calc1,pre,Y,Male,White,C+,2019 Spring
Calc1,pre,Y,Male,White,D,2019 Spring
Calc1,pre,Y,Male,White,W,2019 Spring
Calc1,pre,Y,Male,White,W,2019 Spring
Calc1,pre,Y,Male,White,C,2019 Spring
Calc1,pre,Y,Male,White,A-,2019 Spring
Calc1,pre,N,Female,American Indian or Alaska Native,A+,2019_Fall
Calc1,pre,N,Female,Asian,C+,2019_Fall
Calc1,pre,N,Female,Asian,A+,2019_Fall
Calc1,pre,N,Female,Asian,D+,2019_Fall
Calc1,pre,N,Female,Asian,A+,2019_Fall
Calc1,pre,N,Female,Asian,A+,2019_Fall
Calc1,pre,N,Female,Asian,C,2019_Fall
Calc1,pre,N,Female,Asian,A,2019_Fall
Calc1,pre,N,Female,Asian,D,2019_Fall
Calc1,pre,N,Female,Asian,A-,2019_Fall
Calc1,pre,N,Female,Asian,C,2019_Fall
Calc1,pre,N,Female,Asian,C+,2019_Fall
Calc1,pre,N,Female,Asian,B,2019_Fall
Calc1,pre,N,Female,Asian,D+,2019_Fall
Calc1,pre,N,Female,Asian,A-,2019_Fall
Calc1,pre,N,Female,Asian,B+,2019_Fall
Calc1,pre,N,Female,Asian,A-,2019_Fall
Calc1,pre,N,Female,Asian,C-,2019_Fall
Calc1,pre,N,Female,Asian,C+,2019_Fall
Calc1,pre,N,Female,Asian,A,2019_Fall
Calc1,pre,N,Female,Asian,W,2019_Fall
Calc1,pre,N,Female,Asian,F,2019_Fall
Calc1,pre,N,Female,Black or African American,A,2019_Fall
Calc1,pre,N,Female,Black or African American,B-,2019_Fall
Calc1,pre,N,Female,Black or African American,C,2019_Fall
Calc1,pre,N,Female,Black or African American,C,2019_Fall
Calc1,pre,N,Female,Black or African American,W,2019_Fall
Calc1,pre,N,Female,Hispanic,D+,2019_Fall
Calc1,pre,N,Female,Hispanic,A,2019_Fall
Calc1,pre,N,Female,Hispanic,C+,2019_Fall
Calc1,pre,N,Female,Hispanic,B-,2019_Fall
Calc1,pre,N,Female,Hispanic,W,2019_Fall
Calc1,pre,N,Female,Hispanic,B,2019_Fall
Calc1,pre,N,Female,Hispanic,F,2019_Fall
Calc1,pre,N,Female,Hispanic,F,2019_Fall
Calc1,pre,N,Female,Hispanic,A,2019_Fall
Calc1,pre,N,Female,Hispanic,B,2019_Fall
Calc1,pre,N,Female,Hispanic,B,2019_Fall
Calc1,pre,N,Female,Hispanic,A-,2019_Fall
Calc1,pre,N,Female,Hispanic,C,2019_Fall
Calc1,pre,N,Female,Hispanic,D-,2019_Fall
Calc1,pre,N,Female,Hispanic,B-,2019_Fall
Calc1,pre,N,Female,Hispanic,F,2019_Fall
